,Compressed Data,Subfolder Name
118,"[-3.27031036e+02  1.06829185e+02 -9.16706619e+01 -1.92565784e+01
  1.55630665e+01 -3.10918026e+01 -6.33426249e-01  6.09419203e+00
 -1.93858528e+01  7.06730461e+00  5.86132812e+00 -1.89164295e+01
  1.08501852e+00  5.65399647e+00 -8.52805424e+00  2.93659115e+00
  2.60375261e-01 -8.70580196e+00  3.93412662e+00 -7.23138034e-01
 -1.14737911e+01 -4.56067443e-01  2.07029486e+00 -2.07854438e+00
  2.27138090e+00 -7.04296172e-01 -1.80845904e+00  2.77660465e+00
 -3.11888838e+00 -4.76732159e+00  2.15468764e+00  2.44963020e-01
 -1.69738185e+00  7.41215706e-01 -1.55279565e+00 -1.85351622e+00
 -9.17273760e-01 -3.38489628e+00 -1.03728187e+00  1.41134334e+00]",hungry
119,"[-346.56335     105.96031     -62.838146     -8.452609     22.661972
  -25.136549     -9.13369       4.7426295   -18.26515      -4.9796033
    6.334527     -3.625121      7.4897804     7.0469646   -11.663795
   -7.6879597    -2.0183842    -7.091265     -3.3655722    -4.3306265
   -7.6107044     1.4044691     3.710599     -0.5545217     2.8218288
    1.5795066    -3.4710047    -2.436768     -3.5849233    -5.1816077
   -2.9786239    -4.281928     -4.837881     -2.1077967    -3.3200116
   -3.6912985    -0.88522106   -1.6910198    -3.0312023    -2.5794287 ]",hungry
120,"[-2.3317146e+02  1.3731947e+02 -1.2212440e+02 -3.4671883e+01
  1.3147275e+01 -4.3012108e+01  1.9566206e+00  1.9471336e+01
 -2.0619055e+01 -1.1581972e+00  2.9360852e+00 -1.7304522e+01
  4.4127741e+00  1.6801081e+00 -1.7966282e+01  3.1189618e+00
  9.4059896e+00 -4.6840754e-01  9.7052021e+00  2.5670559e+00
 -9.2564983e+00  8.1609672e-01 -6.8573344e-01 -3.4872248e+00
  4.3224845e+00 -5.0794635e+00 -9.7315407e+00  2.2692845e+00
 -1.0852733e+00 -6.9358640e+00 -1.9758857e+00 -3.0366108e+00
  1.0728875e-01  6.3747191e+00  3.2855093e-01 -1.4242417e+00
  1.8247336e+00 -3.4663820e+00 -2.6490741e+00  2.8388798e+00]",hungry
121,"[-229.32544     151.81705    -126.97941      -4.3742       40.540195
  -50.145813     -6.4545546    18.69517     -22.226973      7.2739224
   16.683916    -11.728171      6.555627      7.537466    -10.881192
    2.626253     -1.0141562    -9.511602      5.9313745    -2.464638
  -12.145305      4.466968      3.4236867    -3.0875332     4.486128
    0.37007      -1.1191899     4.9788876    -2.2651114    -2.8926291
    4.1562247    -1.3730193    -1.5760826     4.0808144    -0.3465106
   -1.0169702     1.7109044    -1.2989168     0.50250727    2.1589298 ]",hungry
122,"[-393.9652       62.853794    -44.413906    -10.679019     27.554092
   -1.337147    -13.604255     -4.3586307    -5.105214     -1.0809286
   -1.0717523    -8.953128     -2.8323083     4.3226953    -1.0923091
   -2.3048928     0.46010762   -0.9869745    -1.7564873    -3.594594
   -5.1352253    -1.6166753    -1.4124551    -4.5139813    -2.5723019
   -1.422904     -3.2088673    -1.6856339    -0.7943037    -2.291259
   -1.7757065    -2.136212     -3.6983635    -2.8468096    -2.4156458
   -2.4841723    -0.873891     -1.5282466    -3.5689414    -2.0717921 ]",hungry
123,"[-5.5484827e+02  6.6737015e+01 -1.6198982e+01 -2.4300220e+01
 -4.7290277e+00 -1.3925352e+00  4.0115976e+00  4.7032714e+00
 -6.9454417e+00 -9.7674274e+00 -4.4109387e+00 -2.8777039e+00
 -9.5391087e-02  1.5114437e+00 -2.6148009e+00 -4.2355351e+00
 -3.2792149e+00 -3.9767640e+00 -2.0937352e+00 -3.6221871e-01
 -3.2833388e+00 -4.0366964e+00 -7.7456689e-01  6.3444495e-01
  6.1252701e-01  4.0320674e-01 -1.6929467e+00 -3.4595490e+00
 -2.9306211e+00 -2.0113339e+00 -1.8941716e+00 -2.4629033e+00
 -2.7750731e+00 -1.7794120e+00 -7.8151268e-01 -6.9057405e-01
 -3.6232594e-01 -2.0183036e-01 -8.1119698e-01 -7.9963374e-01]",hungry
124,"[-4.9410980e+02  1.5826447e+02 -6.5378899e+01 -4.8207593e+00
  2.3237526e+01 -3.9356468e+01 -1.2351131e+01  3.9003458e+00
 -2.9250103e+01 -1.0414250e+01  2.7630227e+00 -1.6726015e+01
 -6.9814501e+00 -1.4068183e+00 -1.0189028e+01  1.0425751e+00
  1.4927971e+00 -7.2080207e+00 -3.4184831e-01 -4.2797499e+00
 -9.4081669e+00  8.9959764e-01 -2.9816425e+00 -8.6949186e+00
  1.9140843e+00  1.7405853e-01 -6.5564604e+00  1.0222061e+00
  2.1983795e+00 -3.1241119e+00 -1.7657527e+00 -1.7036799e+00
 -1.3673284e+00  6.9317281e-01 -1.7964969e+00 -2.1785302e+00
 -1.5871919e+00 -4.4654541e+00 -1.4627669e+00  2.3039627e+00]",hungry
125,"[-3.00079010e+02  1.34334900e+02 -5.62337608e+01 -7.39316988e+00
  1.77223721e+01 -2.96800499e+01 -1.85800719e+00  1.17804070e+01
 -1.92906761e+01 -4.82195044e+00  3.00128293e+00 -1.78392963e+01
 -7.12805319e+00 -3.31414640e-01 -1.29882965e+01 -3.94151497e+00
 -6.34640455e-01 -1.30963717e+01 -8.33594418e+00 -4.20696211e+00
 -9.23174572e+00 -4.21494627e+00 -3.01039052e+00 -7.19716072e+00
 -2.58897543e+00 -1.68334770e+00 -4.24832726e+00 -1.43102899e-01
  1.47463128e-01 -1.61874270e+00  1.44772863e+00  6.52919561e-02
 -2.33607411e+00  4.18544233e-01 -8.58826265e-02 -1.28392768e+00
  1.98782289e+00  2.39331293e+00  9.79652226e-01  2.71294212e+00]",hungry
126,"[-3.9113391e+02  1.3516263e+02 -6.1120956e+01 -5.3748441e+00
  1.6702223e+01 -4.0235226e+01 -9.0643826e+00  1.0391701e+01
 -2.2999474e+01 -8.3192291e+00  4.4968920e+00 -1.4544298e+01
 -5.9400830e+00 -1.0602539e+00 -1.2108928e+01  7.9645556e-01
  6.9682255e+00 -2.6360512e+00  2.8894579e+00  3.3342564e+00
 -3.2694175e+00  2.1671498e+00 -6.7659968e-01 -7.3034163e+00
 -8.5957217e-01 -2.1730995e+00 -7.5885057e+00 -1.7931770e+00
 -1.5571073e+00 -4.4146338e+00  7.5632766e-02 -1.5912113e+00
 -4.4460502e+00  4.1454738e-01  2.3470770e-01 -2.0191119e+00
  1.1019573e+00  6.4695424e-01 -1.5217068e+00 -5.4767400e-01]",hungry
127,"[-2.4521645e+02  1.3641685e+02 -8.0793640e+01 -1.7076666e+01
  1.2781308e+01 -3.7524914e+01  3.6932030e+00  2.0177223e+01
 -1.6753691e+01  1.8519012e+00  7.5940442e+00 -1.9655233e+01
 -4.8677354e+00  5.8951397e+00 -5.0040202e+00  9.4258728e+00
  1.5467341e+01  2.5059988e+00  1.9073567e+00 -4.6590471e+00
 -1.1048786e+01  1.0767282e+00  3.0389161e+00 -3.7584119e+00
 -1.6190790e+00 -3.6838267e+00 -3.4779618e+00  2.0820529e+00
 -3.3652773e+00 -4.0405550e+00  6.6244922e+00  6.3430538e+00
  1.4491708e+00  2.3543439e+00  1.7874175e-01 -1.4079094e+00
 -5.5589944e-01 -1.1666732e+00  1.5421013e+00  1.6128362e+00]",hungry
128,"[-2.1297029e+02  1.6175964e+02 -9.5968422e+01 -1.3722388e+01
  2.0329729e+01 -4.2085865e+01  6.6914968e+00  2.0315418e+01
 -2.5748137e+01  2.0669055e+00  1.0760430e+01 -2.1828302e+01
 -3.0156643e+00  8.4574327e+00 -5.2355552e+00  1.1248654e+01
  1.4836477e+01 -1.0671934e+00  8.4764242e-01 -5.3171005e+00
 -1.0487434e+01  3.3394585e+00  1.1721033e+00 -6.2589312e+00
  4.5090115e-01 -1.6863014e+00 -2.1883166e+00  4.7739806e+00
 -1.9697140e+00 -3.9257278e+00  6.4176140e+00  5.4111505e+00
  1.6266196e+00  2.5645571e+00 -1.1733599e+00 -1.5636017e+00
 -1.9718024e-01 -2.4664905e+00  8.1019914e-01  1.7092538e+00]",hungry
129,"[-2.3868956e+02  1.5751270e+02 -5.9999538e+01 -1.4652656e+00
  2.4463961e+01 -4.2047310e+01 -1.7810719e+01  3.2671967e+00
 -2.4507269e+01 -4.6051011e+00  4.2764807e+00 -2.0828224e+01
 -5.6666088e+00  5.2998700e+00 -1.2620766e+01 -3.9389141e+00
  4.7851844e+00 -6.0167837e+00 -1.2384471e+00 -6.7412055e-01
 -1.1579840e+01 -5.0453997e+00 -9.0492558e-01 -7.2317605e+00
 -2.2648737e+00 -9.8367578e-01 -6.2143211e+00  4.0575955e-02
  1.9892533e+00 -4.2994251e+00 -4.2561659e-01  4.3849382e+00
  2.5091596e+00  3.0101159e+00  2.1579058e+00 -4.0104562e-01
  6.3918686e-01 -5.1197755e-01 -2.6032648e+00 -1.0219357e+00]",hungry
130,"[-3.1147449e+02  1.6220938e+02 -5.3835472e+01  8.0226773e-01
  3.3806999e+01 -2.8344488e+01 -1.3705356e+01  3.6863151e-01
 -2.8158648e+01 -9.0568266e+00  1.7844471e+00 -2.0444592e+01
 -4.0466547e+00  6.9609261e+00 -1.4251181e+01 -7.6928067e+00
  2.3999755e+00 -9.6729259e+00 -5.4851294e+00 -1.6389767e+00
 -1.1666307e+01 -4.2715564e+00  2.6262374e+00 -5.4198213e+00
 -2.2303815e+00  1.2457268e+00 -5.3976717e+00 -2.5943589e+00
  1.4936788e-01 -4.7631354e+00 -1.8114103e+00  5.3829139e-01
 -3.8201201e+00 -2.0857437e+00 -1.4439857e-01 -2.7888677e+00
 -1.7945222e+00 -1.5076408e+00 -2.4971995e+00  8.0098170e-01]",hungry
131,"[-3.6141650e+02  1.6860777e+02 -4.0059063e+01 -2.5647962e+00
  2.0284025e+01 -3.3963074e+01 -1.0784500e+01  7.6688900e+00
 -2.1491766e+01 -6.7061491e+00  3.7130163e+00 -1.9949783e+01
 -1.0780311e+01 -2.1921220e+00 -1.8246124e+01 -7.2259116e+00
  4.8245902e+00 -5.8389406e+00 -2.7304366e-02  3.6844132e+00
 -1.1826466e+01 -1.0277848e+01 -2.7215917e+00 -7.2928791e+00
 -1.8901643e+00  2.2753031e+00 -5.7073121e+00 -2.2267067e+00
  3.0349820e+00 -4.9361863e+00 -6.0268340e+00  1.9628243e-01
  1.2761412e+00  3.1638269e+00  2.9093862e+00 -1.4451824e+00
 -1.0723864e-01  6.0110116e-01 -3.5335104e+00 -1.8870056e+00]",hungry
132,"[-2.97749908e+02  1.73223236e+02 -7.85035553e+01 -3.60174918e+00
  3.17971497e+01 -4.53156815e+01 -1.33038483e+01  1.41559267e+01
 -2.72845592e+01 -1.09594202e+01  6.34081745e+00 -1.99401054e+01
 -7.83390045e+00  6.67797613e+00 -9.00935364e+00 -8.74441981e-01
  5.12282515e+00 -1.08185701e+01 -7.10758781e+00 -1.98026609e+00
 -9.40518951e+00 -4.02810240e+00 -3.98831677e+00 -1.23784895e+01
 -4.11853218e+00  1.48900139e+00 -3.76521111e+00 -6.37571886e-02
  2.39555311e+00 -2.21463874e-01  3.12925124e+00  2.03594494e+00
 -2.16752791e+00  3.86782080e-01 -6.16921186e-01 -3.05809522e+00
  4.69077170e-01 -7.98923731e-01 -3.42588210e+00  1.20397425e+00]",hungry
133,"[-2.6031653e+02  1.5665434e+02 -1.0716841e+02 -7.3155274e+00
  3.8212494e+01 -4.3939167e+01 -1.4134057e+01  8.1564722e+00
 -2.4820795e+01  2.6394577e+00  6.6545014e+00 -2.6155077e+01
 -1.8556685e+00  1.1889523e+01 -8.1213617e+00  2.7342839e+00
  2.4437485e+00 -1.4938029e+01 -2.5695920e+00 -7.7978402e-01
 -1.3803289e+01 -3.0655873e+00 -3.4215447e-01 -9.3445597e+00
 -1.8182518e-03  3.9762456e+00 -1.8757479e+00  2.8474631e+00
  3.7071195e+00  1.1968819e-01  2.2726235e+00 -6.7014819e-01
 -2.9131508e+00  1.3120860e+00 -2.8239089e-01 -2.5936756e+00
 -9.1226602e-01 -1.9576534e+00 -1.7491341e-01  2.3591676e+00]",hungry
134,"[-2.8931192e+02  1.4095029e+02 -9.0587082e+01 -1.7330748e+01
  1.7418207e+01 -4.6557884e+01 -1.1997442e+01  1.0596313e+01
 -2.1216438e+01  2.0126562e+00  9.3438206e+00 -2.1848875e+01
 -5.7326417e+00  8.1309147e+00 -6.9846835e+00  4.3229094e+00
  8.7444391e+00 -7.3231769e+00 -2.3742456e+00 -1.6416260e+00
 -1.1159716e+01 -2.2328534e+00 -8.7704062e-01 -9.0390654e+00
 -7.2273886e-01  2.0508707e+00 -3.3062515e+00  2.7399948e+00
  2.5968790e+00 -2.9899592e+00  2.1292915e+00  2.0771215e+00
 -2.7430844e+00  1.1488560e+00  1.3419859e+00 -2.3700826e+00
 -1.0818702e-01 -4.2643994e-01 -2.6211052e+00 -7.7473998e-01]",hungry
135,"[-2.4450874e+02  1.5683524e+02 -1.1393791e+02  3.2010584e+00
  3.6327087e+01 -6.8073860e+01 -2.1359495e+01  1.6322081e+01
 -2.9559792e+01 -1.1394893e+00  1.7238508e+01 -2.1798279e+01
 -8.7017384e+00  9.5504522e+00 -6.6685028e+00  1.6780128e+00
  5.8013144e+00 -4.7752080e+00  5.3340154e+00  2.0471370e+00
 -1.1803420e+01 -3.1811805e+00 -3.4177692e+00 -9.8550777e+00
  8.0755955e-01 -2.6408711e-01 -6.6313858e+00  2.8313663e+00
  1.8555970e+00 -5.0681920e+00  1.9427693e+00  3.1520998e+00
 -1.6473939e+00  1.2818154e+00  1.0120893e+00 -1.5730214e+00
  2.0354076e-01 -3.7011641e-01 -7.8046262e-01 -1.0474516e-01]",hungry
136,"[-2.8349362e+02  1.5748744e+02 -1.0582545e+02 -1.2512594e+01
  3.0192568e+01 -4.4990551e+01 -8.1958036e+00  9.0776815e+00
 -3.3096447e+01 -3.0774779e+00  9.2155933e+00 -2.3904713e+01
 -4.5103559e+00  6.9057155e+00 -1.2532657e+01  4.1390424e+00
  1.0575476e+01 -6.4538436e+00  4.3941355e+00  5.0495963e+00
 -1.2753611e+01 -4.8004174e+00  1.5144352e+00 -5.5568008e+00
 -4.8002124e-01 -1.0251415e+00 -5.8811455e+00  1.7482786e+00
  8.7277550e-01 -3.9713402e+00  2.7074184e+00  1.6431340e+00
 -2.9810894e+00  2.3352892e+00  1.4516360e+00 -2.9053266e+00
  4.8647344e-01  5.5975631e-02 -3.0395784e+00 -1.4614909e+00]",hungry
137,"[-4.6500693e+02  1.6468771e+02 -6.3512939e+01  2.2433426e+00
  2.8426105e+01 -4.2354465e+01 -7.6494083e+00  2.0379528e+01
 -2.2216251e+01 -1.6028538e+01 -8.3919519e-01 -1.9814638e+01
 -1.4113239e+01 -7.3406391e+00 -1.4711822e+01 -3.5057826e+00
 -2.4552896e+00 -1.2111331e+01 -2.2667892e+00 -1.3611128e+00
 -9.6328268e+00 -1.6775124e+00 -7.3430318e-01 -6.1201663e+00
  1.0719794e+00  9.3083566e-01 -4.4651260e+00 -3.1403124e-01
 -2.5136075e+00 -7.2900066e+00 -3.1772404e+00 -3.3318610e+00
 -4.6463423e+00 -5.2643204e-01 -1.2685730e+00 -1.7417294e+00
  1.3662829e+00 -1.4542832e+00 -3.0121939e+00  3.1324112e-01]",hungry
138,"[-2.9663321e+02  1.8185583e+02 -6.4453705e+01 -1.2742225e+01
  1.5884311e+01 -3.8783127e+01 -8.3872480e+00  2.1066103e+00
 -2.6035805e+01  2.4495530e-01  3.4865079e+00 -2.1382778e+01
 -2.4529080e+00  3.2470336e+00 -1.2888212e+01 -1.8100688e+00
  1.0126305e+00 -5.4475908e+00  4.7932611e+00  1.7714540e+00
 -4.7064795e+00  3.9088454e+00  5.1012057e-01 -3.3267801e+00
  3.1332741e+00 -4.3214869e+00 -9.6750813e+00 -2.4450388e+00
 -5.0461111e+00 -7.3583407e+00 -3.3775399e+00 -6.8458056e+00
 -5.0536661e+00  1.8594747e+00 -1.4398726e+00 -2.6734262e+00
  4.2183807e-01 -2.9521255e+00 -3.8707016e+00 -1.9851706e+00]",hungry
139,"[-2.7513687e+02  1.4562117e+02 -6.0033249e+01 -3.1000589e+01
  1.1271950e+01 -1.6820965e+01 -6.9021029e+00 -6.1547885e+00
 -2.2146061e+01  1.3482478e+00  3.9259958e+00 -1.9920944e+01
 -9.1993742e+00  3.3355182e-01 -3.8255970e+00  1.2974463e+01
  1.6897203e+01 -1.7176554e-01 -2.7371550e+00 -6.3199186e+00
 -1.1597932e+01  1.7247105e+00  4.7135892e+00 -9.5236902e+00
 -1.0388724e+01 -3.9733219e+00 -2.7137985e+00 -2.3230865e+00
 -5.3601727e+00 -1.5542589e+00  1.1912440e+01  1.0907079e+01
 -1.7485319e+00 -3.2135575e+00 -4.2524365e-01 -4.1812940e+00
 -5.5482783e+00 -1.0615414e+00 -5.1809842e-04 -6.1499529e+00]",hungry
140,"[-3.0619949e+02  1.4189287e+02 -3.2813446e+01 -1.8922497e+01
  9.0164328e+00 -1.3486085e+01 -2.8855832e+00 -4.5369611e+00
 -2.1531986e+01 -1.2747151e+00  3.7268202e+00 -1.5743609e+01
 -7.5120950e+00 -9.3970287e-01 -7.5671411e+00  4.8440280e+00
  9.8071909e+00  6.5194523e-01  7.6580086e+00  8.1778822e+00
 -7.4433579e+00 -8.8545790e+00 -3.9724824e+00 -4.8008428e+00
 -1.2891414e+00 -3.1199057e+00 -9.1943779e+00 -3.1450908e+00
  1.9595263e+00 -4.2901044e+00 -8.0193520e+00 -5.4686551e+00
 -7.4576670e-01  3.2238109e+00  1.4456015e+00 -6.7658353e-01
  1.3719865e+00  1.1972726e-01 -3.7964067e+00 -4.0783186e+00]",hungry
141,"[-258.42395     239.1749       -3.5972598     8.841642     31.073893
  -16.249443      0.90380925   11.036634    -18.02474      -4.8455024
    5.1853013   -13.337086     -6.4861937    -0.6270637   -10.218156
   -2.6765184    -1.3666433   -10.601613     -4.082204     -3.489034
  -10.582624     -3.874456     -2.9799988    -9.284176     -4.396555
   -3.4413986    -7.6232257    -3.5657656    -3.365141     -6.4958344
   -2.68687      -2.5317552    -5.525385     -3.5349092    -4.0607834
   -5.7195883    -2.92228      -2.3255603    -3.4437246    -2.4342186 ]",hungry
142,"[-3.2124805e+02  1.5334061e+02 -6.3991238e+01  6.4715786e+00
  3.4413937e+01 -2.8951262e+01 -5.0033011e+00  2.3079495e+00
 -2.7433668e+01 -4.2302322e+00 -6.0263681e+00 -3.2006622e+01
 -9.0521879e+00 -5.7723057e-01 -1.4806723e+01 -1.0759892e+00
 -6.9291347e-01 -1.0583385e+01  2.7548554e+00 -6.2734056e-01
 -1.1865790e+01  3.1026292e+00  6.8685617e+00 -5.8133335e+00
 -3.8337564e+00  1.1545473e+00  6.2398505e-01 -1.3861458e+00
 -6.9478841e+00 -3.0491431e+00  5.9675274e+00  1.3570706e+00
 -4.9463158e+00 -2.9035399e+00 -1.5092784e+00 -2.2326276e+00
 -4.3914304e+00 -3.9195468e+00  1.1894762e-01 -3.0344019e+00]",hungry
143,"[-3.2102911e+02  1.4013170e+02 -4.8451656e+01  6.0927305e+00
  3.1990984e+01 -2.0747595e+01 -4.7877593e+00 -1.8064426e-01
 -2.4988411e+01 -5.0784464e+00 -5.4172673e+00 -2.9230223e+01
 -1.2101611e+01 -2.3252711e+00 -1.1583626e+01  8.9984363e-01
  1.6799845e+00 -9.6768389e+00 -3.6434877e-01  6.6820413e-01
 -8.5089636e+00 -1.4458927e+00  1.8180746e+00 -3.7623575e+00
 -2.6263614e+00 -3.0491745e+00 -3.6455603e+00 -2.1662233e+00
 -6.8232827e+00 -5.5099659e+00  2.1732659e+00 -1.0572244e+00
 -6.2169123e+00 -4.5015936e+00 -4.7638001e+00 -4.9056296e+00
 -3.0971057e+00 -3.1314487e+00 -2.6101279e+00 -3.1096938e+00]",hungry
144,"[-2.7890701e+02  1.5526828e+02 -5.9052895e+01  4.6253681e+00
  2.5031939e+01 -2.7746235e+01  1.2062769e+01  1.7985878e+01
 -2.1765749e+01 -3.4252913e+00 -2.4004827e+00 -2.0649837e+01
  1.7513917e-01 -3.0391266e+00 -1.8566652e+01 -2.6677367e-03
 -1.7291021e+00 -1.3428091e+01  7.2007048e-01 -1.2848607e+00
 -9.7354250e+00  6.3913286e-02 -2.4438829e+00 -5.7637062e+00
  2.1694925e+00 -3.9943624e+00 -7.0001225e+00  1.4102086e+00
 -3.2366667e+00 -6.3860450e+00 -7.2388428e-01 -3.3930380e+00
 -3.4721112e+00 -4.4513140e-03 -3.9106901e+00 -2.6674845e+00
  5.0695771e-01 -3.8384690e+00 -2.9599278e+00 -5.9702102e-02]",hungry
145,"[-298.1632      171.80536     -56.95682       9.237128     33.037838
  -26.885355      6.104653     10.52139     -27.966301     -4.934212
   -1.0579602   -23.687977     -5.7290254    -4.107499    -17.503712
   -4.0357566    -6.765452    -13.113129      2.168995     -2.787795
  -10.591748      1.0979785    -2.3569505    -6.391535      2.9573538
   -0.67326283   -1.6475601     5.796037     -0.82214916   -3.4699867
    1.8780582    -3.48353      -3.7031767     2.1148558    -1.3920099
   -1.339707      1.0999916    -3.7063296    -3.3922067    -1.1053107 ]",hungry
146,"[-2.2358669e+02  1.4694110e+02 -4.4862598e+01  2.4107888e+00
 -1.7427994e+00 -5.6512615e+01 -7.3589187e+00  6.7164063e+00
 -2.6319998e+01 -2.6772811e+00  3.2629004e-01 -1.9005123e+01
  3.7743337e+00  5.1400371e+00 -1.1864074e+01  2.7291272e+00
  1.5445479e+00 -1.0341067e+01  1.8105448e+00 -6.0072303e-01
 -9.4670324e+00  2.4853234e+00  2.5493424e+00 -5.0637836e+00
  8.9980567e-01  1.5299903e-01 -3.4390664e+00  7.2544336e-01
 -1.5033790e+00 -3.3344190e+00  4.8680201e-01 -1.1743448e+00
 -1.8746232e+00 -7.4192032e-02 -3.0158567e+00 -3.6299524e+00
 -2.3105075e+00 -3.7737501e+00 -2.7704298e+00 -2.2521646e+00]",hungry
147,"[-2.0507849e+02  1.7511353e+02 -5.9629738e+01  6.2905426e+00
  2.2112076e+01 -3.7343597e+01  8.6087246e+00  1.4575575e+01
 -2.9209419e+01 -4.0553465e+00  8.8006854e-01 -2.2432699e+01
 -1.9606943e+00 -9.0142262e-01 -1.5970501e+01  1.0032939e-01
 -2.9361255e+00 -1.4614300e+01 -5.5920541e-01 -1.4950529e+00
 -7.4060435e+00  3.2129362e+00 -1.1113340e+00 -6.8191304e+00
  7.5599593e-01 -3.5162983e+00 -6.7645693e+00 -4.8461753e-01
 -4.2386837e+00 -6.0282865e+00 -1.0433022e+00 -3.2234852e+00
 -2.5444736e+00  1.3730725e+00 -1.2329366e+00 -8.6667699e-01
  1.1884992e+00 -1.5242203e+00 -1.2804451e+00 -7.1167642e-01]",hungry
148,"[-1.95089706e+02  1.59374771e+02 -1.02679855e+02  1.94296970e+01
  3.72890930e+01 -5.15744858e+01  6.69806814e+00  1.66563950e+01
 -3.00508957e+01  4.17642021e+00 -9.67985272e-01 -2.82703323e+01
  5.33089876e+00  9.25818533e-02 -2.14717827e+01  2.02684259e+00
 -1.41194570e+00 -1.11450644e+01  7.01901960e+00  7.01727688e-01
 -5.22958136e+00  6.02727795e+00 -3.13531828e+00 -4.26190853e+00
  6.12081194e+00 -3.46655035e+00 -4.87325096e+00  2.33846807e+00
 -4.02555561e+00 -1.99842775e+00  2.11942148e+00 -5.03658342e+00
 -2.73553061e+00  4.26191092e-01 -4.39007330e+00 -1.49111593e+00
  5.69745935e-02 -2.95937181e+00  4.41778064e-01 -7.18993247e-02]",hungry
149,"[-195.49484     153.58533    -103.82074      14.348253     30.519068
  -53.29306       6.5615644    14.890766    -28.970858      7.3465414
   -0.8891519   -29.141956      6.8476973     1.3832223   -22.253553
    0.8781107    -1.4280068   -10.435255      7.0127015     0.91099495
   -2.5923603     9.150315     -2.80445      -6.2454615     3.7357726
   -4.739347     -4.6237483     2.0778532    -6.015632     -4.382253
    0.70545286   -4.6282635    -1.621029     -0.32111928   -5.695072
   -0.67653096    1.2804862    -2.9658103     0.9484307     2.071489  ]",hungry
150,"[-2.2501540e+02  1.8318507e+02 -1.1187328e+02  2.1361423e+01
  3.1530027e+01 -6.2013691e+01  1.4177603e+01  2.0397724e+01
 -3.4725822e+01  5.1730423e+00 -1.7503686e+00 -2.6616693e+01
  9.9470634e+00 -5.7382755e+00 -2.4341835e+01  8.8452950e+00
 -1.3619112e+00 -1.2680558e+01  9.7565947e+00 -1.7353843e+00
 -8.4573212e+00  5.7901402e+00 -3.8179564e+00 -2.6416569e+00
  5.7481551e+00 -7.3304853e+00 -3.8425524e+00  4.3470373e+00
 -5.2383027e+00 -1.5885798e+00  1.7176231e+00 -5.5956917e+00
  4.4793501e-01  1.9223857e+00 -4.1604800e+00  8.2367051e-01
 -4.7969401e-01 -5.0089622e+00 -1.2565048e-01 -1.7637335e+00]",hungry
151,"[-1.9493193e+02  1.8099681e+02 -9.7857857e+01 -5.9600407e-01
  1.9680185e+01 -4.8280182e+01  1.1822459e+01  1.0621341e+01
 -3.3506092e+01  9.4443560e+00  3.3903222e+00 -2.7447741e+01
  6.9756622e+00  2.3253427e+00 -2.0084225e+01  3.5521457e+00
  1.2724847e-01 -1.1082536e+01  4.5508728e+00 -4.3262033e+00
 -1.0059157e+01  4.9713936e+00 -2.3311126e+00 -6.3873863e+00
  2.5123069e+00 -4.1094241e+00 -3.4409897e+00  3.6793370e+00
 -2.1369541e+00 -9.1450036e-02  3.5855947e+00 -2.5906947e+00
 -1.7588237e-01  1.8238108e+00 -2.7523780e+00 -7.6968041e-03
 -2.6885548e-01 -4.1354909e+00 -8.8842082e-01 -1.3042547e+00]",hungry
152,"[-4.6861664e+02  2.4077849e+02 -9.8330421e+01 -6.0182796e+00
  3.7495842e+01 -4.3974354e+01  8.0693638e-01  1.2303605e+01
 -3.4604656e+01 -1.2318996e-02  6.5581183e+00 -2.3172956e+01
  3.2512054e+00  4.1089044e+00 -1.8144602e+01  2.8283055e+00
  3.9496894e+00 -1.1741467e+01 -5.4787004e-01 -4.6471167e+00
 -1.1545337e+01  1.9027344e+00 -1.8132212e+00 -5.7312627e+00
  4.3012609e+00 -1.8494809e+00 -4.9293523e+00  3.0269783e+00
 -2.7489522e+00 -4.8663335e+00  3.6498600e-01 -4.0499382e+00
 -2.8125989e+00  1.1723113e+00 -4.3904605e+00 -3.1645112e+00
  1.0449080e+00 -2.3041592e+00 -1.5482609e+00  4.5198530e-01]",hungry
153,"[-5.10802002e+02  2.29269257e+02 -1.05033714e+02 -1.21573505e+01
  3.91110992e+01 -4.06646080e+01 -2.26868153e+00  1.31444197e+01
 -2.88113918e+01  3.75142723e-01  4.72081280e+00 -2.36090240e+01
  2.33275294e-01  1.93199122e+00 -1.68150101e+01  2.66862702e+00
  2.43066812e+00 -1.09691677e+01  1.64314651e+00 -3.07902217e+00
 -1.14377451e+01  9.55155075e-01 -2.69056749e+00 -6.54841328e+00
  3.56094599e+00 -2.70648122e+00 -6.72533703e+00  1.51540923e+00
 -2.96649432e+00 -4.81488371e+00  7.90108502e-01 -3.81772017e+00
 -3.93172717e+00  1.14563632e+00 -2.41432786e+00 -2.43038583e+00
  6.98312163e-01 -1.37782526e+00 -4.29432601e-01  5.13087749e-01]",hungry
